               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 332,            0.046269,            0.045528,            0.042324,             0.82284,             0.32412,             0.50709,             0.30021,             0.04053,            0.029933,            0.035657,           0.0045385,           0.0045385,           0.0045385
                 333,            0.048806,            0.050324,            0.044024,             0.83547,             0.32479,             0.50859,             0.28751,             0.04167,            0.029985,            0.035547,            0.004522,            0.004522,            0.004522
                 334,            0.048801,            0.050633,            0.043401,             0.85112,             0.32392,             0.50424,             0.29709,            0.040104,             0.02964,             0.03552,           0.0045055,           0.0045055,           0.0045055
                 335,            0.047733,            0.048084,            0.043376,             0.85043,             0.32104,             0.50321,             0.29315,            0.040795,            0.029746,            0.035422,            0.004489,            0.004489,            0.004489
                 336,            0.046209,            0.043509,            0.041781,             0.83829,             0.32872,             0.50745,              0.3001,            0.040374,            0.029734,            0.035449,           0.0044725,           0.0044725,           0.0044725
                 337,            0.046376,            0.039698,             0.04553,             0.83096,             0.32591,             0.49753,             0.29231,            0.041816,            0.030051,            0.035384,            0.004456,            0.004456,            0.004456
                 338,            0.047896,            0.049635,            0.044062,             0.83148,               0.328,              0.5045,             0.30538,            0.040655,            0.030207,            0.035312,           0.0044395,           0.0044395,           0.0044395
                 339,            0.049253,            0.050638,            0.042624,             0.83705,             0.31923,             0.50316,             0.29848,            0.041888,            0.030582,            0.035084,            0.004423,            0.004423,            0.004423
                 340,            0.047238,            0.048565,            0.039505,             0.84636,              0.3159,             0.51027,             0.30912,            0.040768,            0.030386,            0.034898,           0.0044065,           0.0044065,           0.0044065
                 341,              0.0458,            0.045658,            0.044916,             0.81339,             0.32792,             0.51907,             0.30108,            0.041268,            0.030238,            0.034771,             0.00439,             0.00439,             0.00439
                 342,            0.049392,            0.050148,             0.04202,              0.8152,             0.33529,             0.52441,             0.31644,            0.040198,            0.030144,            0.034788,           0.0043735,           0.0043735,           0.0043735
                 343,            0.046442,            0.048353,            0.042016,             0.80438,             0.34071,              0.5183,             0.30516,            0.041104,            0.030118,            0.034778,            0.004357,            0.004357,            0.004357
                 344,            0.047147,            0.049669,            0.042634,             0.81628,             0.33601,             0.51717,             0.30179,            0.040399,            0.029552,            0.034766,           0.0043405,           0.0043405,           0.0043405
                 345,             0.04679,            0.043369,            0.043682,              0.8193,             0.32984,             0.52383,             0.30846,            0.040951,            0.029695,             0.03473,            0.004324,            0.004324,            0.004324
                 346,             0.04715,            0.046897,            0.042121,             0.83025,             0.32704,             0.52584,             0.31116,            0.040375,             0.02974,            0.034752,           0.0043075,           0.0043075,           0.0043075
                 347,            0.047557,            0.050015,            0.043131,             0.84368,             0.32266,             0.52797,              0.3084,            0.040574,            0.029958,            0.034657,            0.004291,            0.004291,            0.004291
                 348,            0.046237,            0.047365,            0.044707,             0.84574,             0.33239,             0.53438,             0.31875,            0.040275,            0.029907,            0.034561,           0.0042745,           0.0042745,           0.0042745
                 349,             0.04721,            0.050544,            0.042492,             0.82467,             0.32819,             0.53438,             0.32204,            0.040452,            0.030158,            0.034405,            0.004258,            0.004258,            0.004258
                 350,             0.04573,            0.044783,            0.044341,             0.82355,             0.33231,             0.52755,             0.31957,            0.040019,            0.029893,            0.034385,           0.0042415,           0.0042415,           0.0042415
                 351,            0.048484,            0.047387,            0.042437,             0.81339,             0.33606,             0.51818,             0.30541,            0.041141,            0.030101,            0.034272,            0.004225,            0.004225,            0.004225
                 352,            0.045571,            0.048977,            0.042008,             0.83707,             0.33396,             0.52507,             0.31155,            0.040058,            0.029659,            0.034257,           0.0042085,           0.0042085,           0.0042085
                 353,            0.046349,            0.051585,            0.041763,             0.81385,             0.33498,              0.5258,             0.31791,            0.040444,            0.029587,            0.034175,            0.004192,            0.004192,            0.004192
                 354,            0.046624,            0.041515,            0.044059,             0.83472,             0.32996,             0.52582,             0.31716,             0.04002,            0.029528,            0.034114,           0.0041755,           0.0041755,           0.0041755
                 355,            0.048347,             0.05136,            0.042433,              0.7018,             0.39752,              0.5364,             0.31648,            0.041755,            0.029722,            0.034043,            0.004159,            0.004159,            0.004159
                 356,            0.048563,            0.049145,            0.041398,             0.86081,             0.31543,             0.54527,             0.33406,            0.039711,            0.029637,            0.034063,           0.0041425,           0.0041425,           0.0041425
                 357,            0.046957,            0.048447,            0.040543,             0.70973,             0.39454,             0.53921,             0.32046,            0.040444,            0.029832,            0.033994,            0.004126,            0.004126,            0.004126
                 358,            0.047667,            0.047794,            0.041008,             0.72192,             0.40041,             0.55276,              0.3279,            0.040268,            0.029581,            0.033904,           0.0041095,           0.0041095,           0.0041095
                 359,            0.047163,            0.050327,            0.040733,              0.7205,             0.38582,             0.54798,             0.32818,            0.040357,            0.029436,            0.033772,            0.004093,            0.004093,            0.004093
                 360,            0.042901,            0.042796,            0.043173,              0.7689,              0.3834,             0.55386,             0.33587,            0.040228,            0.029359,            0.033726,           0.0040765,           0.0040765,           0.0040765
                 361,            0.048548,            0.049369,            0.039928,             0.75028,             0.37547,              0.5446,             0.31091,            0.041417,            0.029819,            0.033641,             0.00406,             0.00406,             0.00406
                 362,            0.046939,            0.046683,            0.043438,             0.74652,             0.38968,             0.55391,             0.32849,            0.039919,            0.029857,            0.033627,           0.0040435,           0.0040435,           0.0040435
                 363,            0.046463,            0.047107,            0.040478,              0.7404,             0.39446,             0.55405,             0.33082,            0.040084,            0.029789,            0.033616,            0.004027,            0.004027,            0.004027
                 364,            0.047623,            0.049049,            0.042232,             0.73798,             0.39141,             0.56112,             0.34607,            0.039551,            0.029678,            0.033552,           0.0040105,           0.0040105,           0.0040105
                 365,            0.047207,            0.051179,            0.042084,             0.74718,             0.38786,              0.5627,             0.34246,            0.039782,            0.029648,            0.033432,            0.003994,            0.003994,            0.003994
                 366,            0.047356,            0.050094,            0.041018,             0.77897,             0.39664,             0.56619,             0.35086,            0.038853,            0.029384,            0.033362,           0.0039775,           0.0039775,           0.0039775
                 367,            0.045336,            0.047062,            0.038544,             0.75883,             0.39992,             0.56312,             0.34953,             0.03935,            0.029264,            0.033287,            0.003961,            0.003961,            0.003961
                 368,            0.043667,            0.043482,            0.041902,             0.76918,              0.3873,             0.56072,             0.35477,            0.038596,            0.029098,            0.033288,           0.0039445,           0.0039445,           0.0039445
                 369,            0.046571,            0.044707,             0.04182,              0.7847,             0.39008,             0.56111,             0.33508,            0.039889,            0.029247,            0.033171,            0.003928,            0.003928,            0.003928
                 370,            0.047634,            0.046327,            0.039266,             0.76198,             0.39306,             0.56757,             0.35248,            0.038838,            0.029427,            0.033134,           0.0039115,           0.0039115,           0.0039115
                 371,            0.045908,            0.048907,            0.040911,              0.8013,             0.38484,             0.56448,             0.35002,            0.039499,            0.029524,            0.033017,            0.003895,            0.003895,            0.003895
                 372,            0.047113,            0.047924,            0.043051,             0.81435,             0.37413,             0.56032,             0.33775,            0.039226,            0.029364,            0.032941,           0.0038785,           0.0038785,           0.0038785
                 373,            0.045338,            0.043492,            0.040714,             0.68962,             0.43071,             0.56522,              0.3322,              0.0399,            0.029549,             0.03288,            0.003862,            0.003862,            0.003862
                 374,            0.044686,            0.047848,            0.040644,             0.68372,              0.4403,             0.57153,             0.35578,            0.038559,            0.029544,            0.032831,           0.0038455,           0.0038455,           0.0038455
                 375,             0.04499,            0.045557,            0.039824,             0.67268,             0.43651,             0.57293,             0.35258,            0.040023,            0.029724,            0.032662,            0.003829,            0.003829,            0.003829
                 376,            0.047165,            0.045228,            0.040916,             0.69357,             0.43266,             0.57405,             0.36069,            0.038499,            0.029561,            0.032602,           0.0038125,           0.0038125,           0.0038125
                 377,            0.047076,            0.048668,             0.04022,             0.69374,              0.4278,             0.58039,             0.35564,             0.03905,            0.029557,            0.032549,            0.003796,            0.003796,            0.003796
                 378,            0.046183,            0.048298,             0.03933,             0.70787,             0.42468,             0.58071,             0.36718,            0.038238,             0.02939,            0.032483,           0.0037795,           0.0037795,           0.0037795
                 379,             0.04746,            0.050277,            0.038941,             0.71897,             0.42895,             0.58255,             0.36194,            0.038905,            0.029331,            0.032336,            0.003763,            0.003763,            0.003763
                 380,            0.045366,            0.047926,            0.041902,             0.71902,             0.42897,             0.57631,             0.35618,            0.038602,            0.029121,            0.032322,           0.0037465,           0.0037465,           0.0037465
                 381,             0.04675,            0.046924,            0.040157,             0.72549,             0.42647,             0.58379,             0.35887,            0.039151,            0.029016,            0.032205,             0.00373,             0.00373,             0.00373
                 382,            0.046372,            0.047002,             0.04113,             0.74573,             0.42142,              0.5801,             0.36331,            0.038325,            0.028942,            0.032128,           0.0037135,           0.0037135,           0.0037135
                 383,            0.045272,            0.047038,            0.039181,             0.74678,             0.42221,             0.57934,             0.35342,            0.039213,            0.029171,            0.032125,            0.003697,            0.003697,            0.003697
                 384,            0.044783,            0.044817,            0.041434,             0.76005,             0.42656,             0.58623,             0.36421,             0.03818,            0.029175,            0.032169,           0.0036805,           0.0036805,           0.0036805
                 385,            0.044364,            0.046637,            0.038937,             0.77485,             0.41411,             0.59195,             0.36004,            0.039141,            0.029115,            0.032129,            0.003664,            0.003664,            0.003664
                 386,            0.045674,            0.045294,             0.03959,             0.79181,             0.41818,             0.60333,             0.38005,            0.037919,            0.028885,            0.032068,           0.0036475,           0.0036475,           0.0036475
                 387,            0.045552,            0.044539,            0.039776,             0.75916,             0.43264,             0.59969,             0.36943,            0.038738,            0.029124,            0.031972,            0.003631,            0.003631,            0.003631
                 388,            0.044804,             0.05041,            0.038143,             0.75052,             0.43158,             0.59968,             0.36621,            0.038896,            0.029029,             0.03196,           0.0036145,           0.0036145,           0.0036145
                 389,             0.04639,            0.047217,            0.040445,             0.75881,             0.43842,             0.61074,             0.37875,            0.038932,            0.029199,            0.031926,            0.003598,            0.003598,            0.003598
                 390,            0.047572,            0.045182,            0.038999,             0.75624,             0.44323,             0.61289,             0.38122,            0.038653,            0.029077,              0.0319,           0.0035815,           0.0035815,           0.0035815
                 391,            0.045162,            0.047135,            0.041039,             0.77538,             0.42807,             0.60399,             0.37718,            0.038418,            0.029168,            0.031859,            0.003565,            0.003565,            0.003565
                 392,            0.045285,            0.046264,            0.042552,             0.78249,             0.43358,              0.6113,             0.38013,            0.038634,            0.029212,            0.031762,           0.0035485,           0.0035485,           0.0035485
                 393,            0.045799,            0.047633,            0.040588,             0.78863,             0.42958,             0.61582,              0.3657,            0.038852,              0.0292,            0.031606,            0.003532,            0.003532,            0.003532
                 394,               0.047,            0.046974,            0.041997,             0.77147,             0.42828,             0.61287,             0.37243,            0.038145,            0.028904,            0.031497,           0.0035155,           0.0035155,           0.0035155
                 395,            0.046373,             0.04938,            0.037397,             0.74801,             0.42832,             0.60324,             0.36184,            0.039151,            0.028977,            0.031367,            0.003499,            0.003499,            0.003499
                 396,            0.045259,            0.047244,             0.03894,             0.75737,             0.42981,             0.60688,             0.37833,            0.038027,            0.028779,            0.031338,           0.0034825,           0.0034825,           0.0034825
                 397,            0.043774,            0.043579,            0.042664,             0.72988,             0.43231,             0.60237,              0.3615,            0.039065,            0.028848,            0.031255,            0.003466,            0.003466,            0.003466
                 398,            0.044438,            0.047154,            0.040082,             0.73257,              0.4358,             0.60205,             0.37186,            0.038819,            0.028545,            0.031269,           0.0034495,           0.0034495,           0.0034495
                 399,             0.04695,            0.048207,            0.037649,             0.71985,             0.44223,             0.59161,             0.36247,             0.03888,            0.028623,            0.031208,            0.003433,            0.003433,            0.003433
                 400,            0.046591,            0.049092,            0.040082,             0.73423,             0.44934,             0.59787,              0.3586,            0.038707,            0.028523,             0.03116,           0.0034165,           0.0034165,           0.0034165
                 401,            0.045299,            0.047623,              0.0403,             0.73104,             0.44456,             0.59558,             0.35803,            0.038379,            0.028514,            0.031055,              0.0034,              0.0034,              0.0034
                 402,            0.045153,            0.044173,            0.040939,             0.72935,             0.43871,             0.59948,             0.37008,            0.038153,            0.028447,            0.031017,           0.0033835,           0.0033835,           0.0033835
                 403,            0.044564,            0.045456,            0.041989,             0.73247,             0.44244,             0.59853,             0.36813,            0.038671,            0.028591,            0.030937,            0.003367,            0.003367,            0.003367
                 404,            0.044931,            0.044859,            0.039489,             0.75752,              0.4275,             0.61253,             0.37864,            0.037934,            0.028519,            0.030936,           0.0033505,           0.0033505,           0.0033505
                 405,            0.045374,            0.047388,            0.039035,             0.75235,             0.44155,             0.61485,             0.37916,            0.038209,            0.028597,            0.030873,            0.003334,            0.003334,            0.003334
                 406,            0.043482,            0.048571,            0.038187,             0.77186,             0.42802,             0.62369,              0.3774,            0.038178,            0.028546,            0.030883,           0.0033175,           0.0033175,           0.0033175
                 407,            0.044194,            0.045868,            0.040609,             0.77268,             0.42776,             0.62318,              0.3802,            0.038157,            0.028477,            0.030785,            0.003301,            0.003301,            0.003301
                 408,             0.04373,            0.045196,            0.037431,             0.75407,             0.43499,             0.62573,             0.38177,            0.037895,            0.028191,            0.030697,           0.0032845,           0.0032845,           0.0032845
                 409,             0.04458,            0.047332,             0.04007,             0.76476,             0.42823,             0.62351,             0.37925,            0.038355,            0.028201,            0.030609,            0.003268,            0.003268,            0.003268
                 410,             0.04556,            0.046984,            0.038529,             0.77909,             0.42306,             0.62106,             0.38074,            0.038437,            0.028271,            0.030581,           0.0032515,           0.0032515,           0.0032515
                 411,             0.04634,            0.056129,            0.037144,             0.77871,             0.42938,             0.62566,             0.38308,            0.038187,            0.028087,            0.030517,            0.003235,            0.003235,            0.003235
                 412,            0.045552,            0.044147,            0.041291,             0.77582,             0.43329,              0.6261,             0.38975,            0.038083,            0.028154,            0.030455,           0.0032185,           0.0032185,           0.0032185
                 413,            0.044322,             0.04398,            0.038616,             0.76392,              0.4429,             0.62299,             0.37865,            0.039028,            0.028409,            0.030422,            0.003202,            0.003202,            0.003202
                 414,            0.044381,            0.045368,             0.03885,             0.78199,             0.43802,              0.6206,             0.38019,            0.038239,            0.028432,            0.030399,           0.0031855,           0.0031855,           0.0031855
                 415,            0.045031,            0.046429,            0.040231,             0.77313,             0.44016,             0.61888,              0.3836,            0.038335,            0.028432,            0.030405,            0.003169,            0.003169,            0.003169
                 416,            0.044429,            0.043705,            0.039375,             0.77357,             0.43419,             0.61782,             0.38571,            0.037847,            0.028362,            0.030366,           0.0031525,           0.0031525,           0.0031525
                 417,            0.045284,            0.046613,             0.03673,              0.7378,             0.43547,             0.61333,             0.38177,             0.03805,            0.028397,            0.030307,            0.003136,            0.003136,            0.003136
                 418,            0.045037,            0.046567,            0.040587,             0.75476,             0.42991,             0.61915,             0.39341,            0.037159,             0.02821,            0.030322,           0.0031195,           0.0031195,           0.0031195
                 419,            0.044583,            0.047236,             0.03872,             0.77142,             0.42835,             0.61222,             0.38741,            0.038193,             0.02831,            0.030209,            0.003103,            0.003103,            0.003103
                 420,            0.045879,            0.047007,            0.038786,             0.78936,             0.43305,             0.61986,             0.39426,            0.037333,             0.02819,            0.030136,           0.0030865,           0.0030865,           0.0030865
                 421,            0.044133,            0.045439,            0.038983,             0.78668,             0.43383,             0.61702,             0.38624,            0.038312,            0.028462,            0.030104,             0.00307,             0.00307,             0.00307
                 422,            0.046064,            0.042855,            0.036853,             0.80588,             0.42962,             0.62198,             0.39726,            0.037514,            0.028362,            0.030089,           0.0030535,           0.0030535,           0.0030535
                 423,            0.044035,            0.044092,            0.039178,             0.79338,             0.44043,             0.61937,             0.38711,            0.037985,            0.028521,            0.030074,            0.003037,            0.003037,            0.003037
                 424,            0.044397,            0.044478,            0.038611,             0.80998,             0.44014,             0.62282,             0.40355,            0.037448,            0.028484,            0.029959,           0.0030205,           0.0030205,           0.0030205
                 425,            0.044201,            0.047137,             0.03831,             0.78244,             0.43853,             0.62102,             0.39342,             0.03825,            0.028748,            0.029872,            0.003004,            0.003004,            0.003004
                 426,            0.046285,            0.044583,            0.039305,             0.77912,             0.44578,              0.6241,              0.3976,            0.037483,            0.028491,             0.02982,           0.0029875,           0.0029875,           0.0029875
                 427,            0.044023,            0.046022,            0.036858,             0.78166,             0.44416,             0.62027,             0.39785,            0.037735,            0.028513,            0.029798,            0.002971,            0.002971,            0.002971
                 428,             0.04449,            0.046755,             0.03986,             0.78414,             0.44403,             0.62754,             0.40648,            0.037002,            0.028407,            0.029789,           0.0029545,           0.0029545,           0.0029545
                 429,            0.043893,            0.052117,               0.039,              0.7833,             0.45218,             0.63107,             0.40871,            0.037079,            0.028392,            0.029676,            0.002938,            0.002938,            0.002938
                 430,            0.044266,            0.049678,             0.03842,             0.73804,             0.46707,             0.63585,             0.40944,            0.037172,            0.028215,            0.029655,           0.0029215,           0.0029215,           0.0029215
                 431,            0.043314,            0.045119,            0.038361,             0.73576,             0.46355,             0.63578,             0.40663,            0.037437,             0.02813,            0.029582,            0.002905,            0.002905,            0.002905
                 432,            0.044324,            0.041425,             0.03926,             0.74623,             0.46593,             0.63416,             0.39517,            0.037247,            0.028129,            0.029565,           0.0028885,           0.0028885,           0.0028885
                 433,            0.044582,            0.043957,            0.037267,             0.74069,             0.47094,             0.63299,             0.40103,            0.037608,            0.028276,            0.029501,            0.002872,            0.002872,            0.002872
                 434,            0.042735,            0.043208,             0.03993,             0.75393,             0.47253,             0.64056,              0.4045,            0.037282,            0.028101,            0.029465,           0.0028555,           0.0028555,           0.0028555
                 435,             0.04404,            0.044549,            0.038984,             0.74924,             0.47525,              0.6353,             0.41186,            0.037596,            0.028059,            0.029426,            0.002839,            0.002839,            0.002839
                 436,            0.044586,            0.044285,            0.036266,             0.74419,             0.48508,             0.63903,             0.40948,            0.036967,            0.028141,            0.029414,           0.0028225,           0.0028225,           0.0028225
                 437,            0.044177,            0.046387,            0.037266,             0.74662,             0.48025,              0.6468,             0.40557,            0.037124,            0.028262,            0.029366,            0.002806,            0.002806,            0.002806
                 438,             0.04431,            0.043112,            0.037974,             0.76431,             0.47781,             0.64208,             0.40708,            0.036812,            0.028423,            0.029332,           0.0027895,           0.0027895,           0.0027895
                 439,            0.043075,            0.045882,            0.035452,             0.78453,             0.47709,             0.64285,             0.39899,            0.037964,            0.028631,            0.029262,            0.002773,            0.002773,            0.002773
                 440,            0.043552,            0.042229,            0.036402,             0.78326,             0.46544,             0.64213,             0.40726,            0.036997,            0.028433,            0.029262,           0.0027565,           0.0027565,           0.0027565
                 441,            0.044375,            0.044317,            0.037852,             0.78699,             0.47185,             0.64451,             0.40092,            0.037412,             0.02846,            0.029201,             0.00274,             0.00274,             0.00274
                 442,             0.04323,            0.044263,            0.037882,             0.79718,             0.47124,              0.6508,             0.40904,            0.036886,            0.028326,            0.029175,           0.0027235,           0.0027235,           0.0027235
                 443,            0.043285,            0.047261,            0.037158,             0.79824,             0.47098,             0.64721,             0.40175,            0.037344,             0.02846,            0.029112,            0.002707,            0.002707,            0.002707
                 444,            0.043905,            0.043603,            0.038467,             0.80737,             0.46283,             0.65106,             0.42063,            0.036774,            0.028333,            0.029147,           0.0026905,           0.0026905,           0.0026905
                 445,            0.043325,            0.046565,            0.035852,              0.7855,             0.47068,              0.6437,             0.40732,            0.037724,            0.028176,            0.029159,            0.002674,            0.002674,            0.002674
                 446,            0.042238,            0.042293,            0.037482,             0.78002,              0.4653,             0.64306,              0.4092,            0.037064,            0.027956,            0.029143,           0.0026575,           0.0026575,           0.0026575
                 447,            0.043983,            0.046126,            0.036661,             0.78212,             0.47543,             0.65332,             0.41399,            0.037203,              0.0281,            0.029093,            0.002641,            0.002641,            0.002641
                 448,            0.043613,            0.042457,            0.038804,             0.79152,             0.46485,             0.65029,             0.41446,             0.03719,             0.02821,            0.029066,           0.0026245,           0.0026245,           0.0026245
                 449,            0.044935,            0.044581,            0.037303,             0.79242,             0.47224,             0.64774,             0.41564,            0.037344,            0.028285,            0.028986,            0.002608,            0.002608,            0.002608
                 450,            0.043374,            0.048271,            0.036267,             0.79638,             0.47893,             0.65466,             0.41875,             0.03675,            0.028074,             0.02892,           0.0025915,           0.0025915,           0.0025915
                 451,            0.041578,             0.04268,            0.037158,             0.76766,             0.47946,             0.64865,             0.41434,            0.036894,            0.028191,            0.028849,            0.002575,            0.002575,            0.002575
                 452,            0.042745,            0.048148,            0.035182,             0.77232,               0.474,             0.64985,             0.40899,            0.036382,            0.028046,            0.028866,           0.0025585,           0.0025585,           0.0025585
                 453,            0.044195,            0.047802,            0.036619,             0.76798,              0.4745,             0.64829,             0.41124,            0.036674,            0.027946,              0.0288,            0.002542,            0.002542,            0.002542
                 454,            0.044356,            0.047799,            0.037657,             0.77797,             0.46832,             0.64864,             0.41239,            0.036584,            0.028005,            0.028774,           0.0025255,           0.0025255,           0.0025255
                 455,            0.042164,            0.051753,            0.035696,             0.77036,             0.47398,             0.64868,              0.4128,            0.036752,            0.028049,            0.028696,            0.002509,            0.002509,            0.002509
                 456,            0.042834,            0.046933,            0.039193,             0.75734,              0.4799,             0.64838,             0.42148,            0.036271,             0.02788,            0.028666,           0.0024925,           0.0024925,           0.0024925
                 457,            0.041987,            0.043191,            0.036939,             0.75827,             0.46972,             0.65235,             0.41441,            0.036586,            0.028074,            0.028597,            0.002476,            0.002476,            0.002476
                 458,             0.04176,            0.042226,            0.036491,             0.75505,             0.47754,             0.65597,             0.41823,            0.036401,            0.028107,            0.028549,           0.0024595,           0.0024595,           0.0024595
                 459,            0.043155,            0.045972,            0.038846,             0.74148,             0.48608,             0.65428,             0.41303,            0.036919,            0.028247,            0.028459,            0.002443,            0.002443,            0.002443
                 460,            0.044418,            0.044738,            0.035951,             0.74869,             0.49175,             0.65657,             0.41806,            0.036377,            0.027923,            0.028342,           0.0024265,           0.0024265,           0.0024265
                 461,             0.04595,            0.055586,             0.03659,             0.74626,             0.49315,              0.6556,             0.41213,            0.036759,             0.02789,            0.028223,             0.00241,             0.00241,             0.00241
                 462,            0.043501,            0.050939,            0.037135,             0.74984,             0.48974,             0.65489,             0.41858,            0.036281,             0.02794,             0.02817,           0.0023935,           0.0023935,           0.0023935
                 463,            0.043264,            0.045362,             0.03927,             0.73994,             0.50537,             0.65983,             0.42296,            0.036421,            0.027919,            0.028128,            0.002377,            0.002377,            0.002377
                 464,            0.041562,            0.044711,            0.036765,             0.75457,             0.49295,             0.65898,             0.42282,            0.036174,            0.027877,            0.028096,           0.0023605,           0.0023605,           0.0023605
                 465,             0.04365,            0.046439,            0.038211,             0.77746,              0.4763,             0.65844,              0.4213,            0.036413,            0.027905,            0.028069,            0.002344,            0.002344,            0.002344
                 466,            0.044103,            0.044789,            0.037169,             0.75648,             0.47949,             0.66147,             0.41995,            0.036492,            0.027842,            0.028068,           0.0023275,           0.0023275,           0.0023275
                 467,             0.04437,            0.043374,            0.037145,             0.79031,             0.47218,             0.66501,             0.42382,            0.036518,            0.027811,            0.028076,            0.002311,            0.002311,            0.002311
                 468,            0.042365,            0.042181,            0.036584,             0.78699,             0.47365,              0.6612,             0.41619,            0.036313,             0.02777,            0.028056,           0.0022945,           0.0022945,           0.0022945
                 469,            0.043717,            0.050122,            0.039004,             0.80156,             0.46616,              0.6586,             0.42712,            0.035891,             0.02789,            0.028068,            0.002278,            0.002278,            0.002278
                 470,            0.042146,            0.043198,            0.037816,             0.74739,              0.5014,             0.66382,             0.42909,            0.035809,            0.027859,            0.028008,           0.0022615,           0.0022615,           0.0022615
                 471,            0.040913,            0.042403,            0.037134,              0.7671,             0.48675,             0.66155,             0.43236,            0.035842,            0.027758,             0.02796,            0.002245,            0.002245,            0.002245
                 472,            0.040672,            0.044188,            0.034925,             0.77945,             0.48749,             0.65965,             0.43826,            0.035647,            0.027598,            0.027905,           0.0022285,           0.0022285,           0.0022285
                 473,             0.04091,            0.043886,            0.036281,             0.77227,             0.49043,             0.65871,             0.43465,            0.035887,            0.027602,            0.027876,            0.002212,            0.002212,            0.002212
                 474,            0.042393,            0.041361,            0.035595,             0.78178,             0.49775,             0.66705,             0.43583,             0.03559,            0.027513,            0.027844,           0.0021955,           0.0021955,           0.0021955
                 475,             0.04201,            0.042559,            0.034925,             0.78064,             0.49238,             0.66691,             0.43063,             0.03594,            0.027585,            0.027813,            0.002179,            0.002179,            0.002179
                 476,            0.042775,            0.045739,            0.035756,             0.78802,             0.49448,             0.66166,             0.43002,            0.035866,            0.027633,            0.027736,           0.0021625,           0.0021625,           0.0021625
                 477,            0.042337,            0.047409,            0.036962,             0.79793,             0.49347,             0.66423,             0.43808,            0.035481,            0.027505,            0.027705,            0.002146,            0.002146,            0.002146
                 478,            0.043684,            0.048944,            0.033866,             0.79572,              0.4962,             0.66593,             0.43257,            0.035449,            0.027462,            0.027699,           0.0021295,           0.0021295,           0.0021295
                 479,            0.042427,            0.043514,             0.03711,             0.79349,             0.49442,             0.67068,             0.44103,              0.0353,            0.027463,            0.027677,            0.002113,            0.002113,            0.002113
                 480,            0.043242,            0.050059,            0.034814,             0.78584,             0.48592,             0.66312,             0.42523,            0.035915,            0.027621,            0.027636,           0.0020965,           0.0020965,           0.0020965
                 481,            0.040897,            0.041608,            0.035712,             0.78304,             0.48695,             0.66948,             0.42867,            0.035953,            0.027833,            0.027587,             0.00208,             0.00208,             0.00208
                 482,            0.042354,            0.044319,            0.034613,             0.77859,             0.49107,             0.67759,             0.43375,            0.035832,            0.027992,            0.027529,           0.0020635,           0.0020635,           0.0020635
                 483,            0.042451,            0.044547,            0.035447,             0.78982,             0.48866,             0.67769,             0.42948,            0.035819,            0.027771,            0.027444,            0.002047,            0.002047,            0.002047
                 484,            0.041004,             0.04037,            0.034696,             0.78051,             0.49751,              0.6799,             0.43016,            0.035995,            0.027842,            0.027356,           0.0020305,           0.0020305,           0.0020305
                 485,             0.04064,            0.044128,             0.03657,             0.77435,             0.49208,             0.68413,             0.44107,            0.035465,            0.027715,             0.02729,            0.002014,            0.002014,            0.002014
                 486,            0.042552,             0.04352,            0.035819,             0.79478,              0.4961,             0.68791,              0.4499,            0.035248,            0.027678,            0.027247,           0.0019975,           0.0019975,           0.0019975
                 487,            0.042444,            0.043608,             0.03549,             0.78052,             0.50599,             0.68181,             0.44326,            0.035534,            0.027741,            0.027216,            0.001981,            0.001981,            0.001981
                 488,            0.042279,             0.04587,             0.03787,             0.78959,             0.50211,             0.68133,             0.44447,            0.035341,            0.027535,            0.027189,           0.0019645,           0.0019645,           0.0019645
                 489,            0.041712,            0.042377,             0.03466,             0.81073,             0.49183,             0.68515,             0.44103,            0.035562,            0.027409,            0.027144,            0.001948,            0.001948,            0.001948
                 490,            0.041442,             0.04348,            0.034843,             0.81478,             0.47958,             0.68497,             0.44098,            0.035452,            0.027424,            0.027148,           0.0019315,           0.0019315,           0.0019315
                 491,            0.043274,            0.047168,            0.035253,              0.8324,             0.47256,             0.68319,             0.44416,            0.035531,            0.027592,            0.027111,            0.001915,            0.001915,            0.001915
                 492,            0.043893,            0.052194,            0.034636,             0.79811,             0.49554,              0.6805,             0.44074,            0.035436,            0.027673,             0.02711,           0.0018985,           0.0018985,           0.0018985
                 493,            0.041195,            0.045395,            0.034376,             0.81087,             0.48871,             0.68242,             0.44189,            0.035303,            0.027482,            0.027075,            0.001882,            0.001882,            0.001882
                 494,            0.041492,            0.042845,            0.035053,             0.81411,             0.48439,              0.6811,             0.43893,            0.035878,             0.02754,               0.027,           0.0018655,           0.0018655,           0.0018655
                 495,            0.042644,            0.048082,            0.034348,             0.81102,             0.48034,             0.68424,             0.44228,            0.035488,            0.027547,            0.026979,            0.001849,            0.001849,            0.001849
                 496,            0.042481,            0.045878,            0.034868,             0.80984,             0.47172,             0.68197,             0.44143,            0.035581,            0.027503,            0.026938,           0.0018325,           0.0018325,           0.0018325
                 497,            0.041275,            0.042784,            0.034225,             0.81549,             0.46937,             0.67923,             0.44647,            0.035179,            0.027336,            0.026878,            0.001816,            0.001816,            0.001816
